imo,ts,lat,lon,sog_kn,cog_deg
9700015,2025-08-30T09:17:56.270256Z,-4.017,87.376,11.0,144.0
9700015,2025-08-30T10:17:56.270256Z,-3.985,87.354,13.9,7.0
9700015,2025-08-30T11:17:56.270256Z,-3.983,87.397,13.9,280.0
9700015,2025-08-30T12:17:56.270256Z,-3.9,87.522,12.3,278.0
9700015,2025-08-30T13:17:56.270256Z,-3.885,87.542,12.3,156.0
9700015,2025-08-30T14:17:56.270256Z,-3.906,87.624,14.3,121.0
9700015,2025-08-30T15:17:56.270256Z,-3.89,87.701,15.2,229.0
9700015,2025-08-30T16:17:56.270256Z,-3.869,87.857,12.8,314.0
9700015,2025-08-30T17:17:56.270256Z,-3.823,87.927,10.4,24.0
9700015,2025-08-30T18:17:56.270256Z,-3.795,87.974,8.9,272.0
9700015,2025-08-30T19:17:56.270256Z,-3.78,88.021,13.2,309.0
9700015,2025-08-30T20:17:56.270256Z,-3.793,88.047,15.3,43.0
9700015,2025-08-30T21:17:56.270256Z,-3.773,88.099,5.9,108.0
9700015,2025-08-30T22:17:56.270256Z,-3.74,88.163,8.9,45.0
9700015,2025-08-30T23:17:56.270256Z,-3.674,88.228,14.5,271.0
9700015,2025-08-31T00:17:56.270256Z,-3.629,88.213,6.3,123.0
9700015,2025-08-31T01:17:56.270256Z,-3.634,88.23,13.1,301.0
9700015,2025-08-31T02:17:56.270256Z,-3.615,88.221,8.8,91.0
9700015,2025-08-31T03:17:56.270256Z,-3.611,88.271,13.4,309.0
9700015,2025-08-31T04:17:56.270256Z,-3.591,88.412,13.0,79.0
9700015,2025-08-31T05:17:56.270256Z,-3.54,88.498,10.0,111.0
9700015,2025-08-31T06:17:56.270256Z,-3.531,88.563,12.3,249.0
9700015,2025-08-31T07:17:56.270256Z,-3.499,88.544,17.2,34.0
9700015,2025-08-31T08:17:56.270256Z,-3.496,88.537,14.4,205.0
9700015,2025-08-31T09:17:56.270256Z,-3.452,88.641,10.4,287.0
9700015,2025-08-31T10:17:56.270256Z,-3.446,88.641,12.6,323.0
9700015,2025-08-31T11:17:56.270256Z,-3.404,88.649,14.1,29.0
9700015,2025-08-31T12:17:56.270256Z,-3.359,88.625,15.9,280.0
9700015,2025-08-31T13:17:56.270256Z,-3.321,88.709,8.8,200.0
9700015,2025-08-31T14:17:56.270256Z,-3.317,88.744,10.3,214.0
9700015,2025-08-31T15:17:56.270256Z,-3.332,88.815,10.4,158.0
9700015,2025-08-31T16:17:56.270256Z,-3.243,88.834,12.4,124.0
9700016,2025-08-23T09:17:56.273151Z,-22.388,-35.607,17.6,123.0
9700016,2025-08-23T10:17:56.273151Z,-22.356,-35.558,11.9,186.0
9700016,2025-08-23T11:17:56.273151Z,-22.335,-35.497,13.0,123.0
9700016,2025-08-23T12:17:56.273151Z,-22.398,-35.355,18.4,269.0
9700016,2025-08-23T13:17:56.273151Z,-22.376,-35.236,14.3,178.0
9700016,2025-08-23T14:17:56.273151Z,-22.345,-35.288,15.3,42.0
9700016,2025-08-23T15:17:56.273151Z,-22.281,-35.314,9.0,271.0
9700016,2025-08-23T16:17:56.273151Z,-22.221,-35.184,10.2,23.0
9700016,2025-08-23T17:17:56.273151Z,-22.115,-35.161,13.7,235.0
9700016,2025-08-23T18:17:56.273151Z,-22.081,-35.155,9.9,203.0
9700016,2025-08-23T19:17:56.273151Z,-22.077,-35.12,13.3,268.0
9700016,2025-08-23T20:17:56.273151Z,-22.075,-35.119,12.0,359.0
9700016,2025-08-23T21:17:56.273151Z,-22.104,-35.016,12.2,273.0
9700016,2025-08-23T22:17:56.273151Z,-22.142,-34.995,8.5,360.0
9700016,2025-08-23T23:17:56.273151Z,-22.09,-34.946,12.3,48.0
9700016,2025-08-24T00:17:56.273151Z,-22.09,-34.939,11.5,6.0
9700016,2025-08-24T01:17:56.273151Z,-22.087,-34.936,9.8,341.0
9700016,2025-08-24T02:17:56.273151Z,-22.081,-34.941,10.9,355.0
9700016,2025-08-24T03:17:56.273151Z,-22.07,-34.953,6.4,40.0
9700016,2025-08-24T04:17:56.273151Z,-22.016,-34.889,14.9,38.0
9700016,2025-08-24T05:17:56.273151Z,-21.998,-34.901,16.8,291.0
9700016,2025-08-24T06:17:56.273151Z,-21.989,-34.849,12.1,291.0
9700016,2025-08-24T07:17:56.273151Z,-21.956,-34.827,12.1,235.0
9700016,2025-08-24T08:17:56.273151Z,-21.955,-34.705,11.9,80.0
9700016,2025-08-24T09:17:56.273151Z,-21.977,-34.622,9.8,209.0
9700016,2025-08-24T10:17:56.273151Z,-21.93,-34.584,18.5,281.0
9700016,2025-08-24T11:17:56.273151Z,-21.931,-34.508,11.4,288.0
9700016,2025-08-24T12:17:56.273151Z,-21.92,-34.438,12.5,227.0
9700016,2025-08-24T13:17:56.273151Z,-21.869,-34.478,12.2,194.0
9700016,2025-08-24T14:17:56.273151Z,-21.889,-34.47,10.5,230.0
9700016,2025-08-24T15:17:56.273151Z,-21.859,-34.392,11.0,30.0
9700016,2025-08-24T16:17:56.273151Z,-21.85,-34.44,11.1,1.0
9700016,2025-08-24T17:17:56.273151Z,-21.928,-34.329,11.8,167.0
9700016,2025-08-24T18:17:56.273151Z,-21.937,-34.241,14.2,283.0
9700016,2025-08-24T19:17:56.273151Z,-21.958,-34.185,12.8,338.0
9700016,2025-08-24T20:17:56.273151Z,-21.955,-34.141,12.1,222.0
9700016,2025-08-24T21:17:56.273151Z,-21.895,-34.011,15.3,43.0
9700016,2025-08-24T22:17:56.273151Z,-21.844,-33.99,15.8,23.0
9700016,2025-08-24T23:17:56.273151Z,-21.753,-33.989,14.2,220.0
9700016,2025-08-25T00:17:56.273151Z,-21.72,-34.042,9.6,293.0
9700016,2025-08-25T01:17:56.273151Z,-21.681,-34.001,12.2,222.0
9700016,2025-08-25T02:17:56.273151Z,-21.607,-33.969,14.0,214.0
9700016,2025-08-25T03:17:56.273151Z,-21.622,-33.913,12.7,328.0
9700016,2025-08-25T04:17:56.273151Z,-21.574,-33.896,12.1,56.0
9700016,2025-08-25T05:17:56.273151Z,-21.484,-33.88,13.9,262.0
9700016,2025-08-25T06:17:56.273151Z,-21.492,-33.825,9.5,179.0
9700016,2025-08-25T07:17:56.273151Z,-21.496,-33.803,10.7,15.0
9700016,2025-08-25T08:17:56.273151Z,-21.475,-33.813,12.9,85.0
9700016,2025-08-25T09:17:56.273151Z,-21.415,-33.776,14.2,64.0
9700016,2025-08-25T10:17:56.273151Z,-21.406,-33.706,11.2,354.0
9700016,2025-08-25T11:17:56.273151Z,-21.361,-33.698,10.7,63.0
9700016,2025-08-25T12:17:56.273151Z,-21.325,-33.639,8.3,210.0
9700016,2025-08-25T13:17:56.273151Z,-21.293,-33.557,12.6,192.0
9700016,2025-08-25T14:17:56.273151Z,-21.288,-33.497,8.9,280.0
9700016,2025-08-25T15:17:56.273151Z,-21.31,-33.499,12.4,30.0
9700016,2025-08-25T16:17:56.273151Z,-21.279,-33.505,7.3,225.0
9700016,2025-08-25T17:17:56.273151Z,-21.316,-33.408,9.3,89.0
9700016,2025-08-25T18:17:56.273151Z,-21.325,-33.335,10.2,94.0
9700016,2025-08-25T19:17:56.273151Z,-21.3,-33.242,14.5,299.0
9700016,2025-08-25T20:17:56.273151Z,-21.248,-33.222,13.6,27.0
9700016,2025-08-25T21:17:56.273151Z,-21.199,-33.167,13.6,327.0
9700016,2025-08-25T22:17:56.273151Z,-21.156,-33.157,8.1,175.0
9700016,2025-08-25T23:17:56.273151Z,-21.096,-33.113,14.0,356.0
9700016,2025-08-26T00:17:56.273151Z,-21.094,-33.059,7.7,129.0
9700016,2025-08-26T01:17:56.273151Z,-21.07,-33.039,11.1,7.0
9700016,2025-08-26T02:17:56.273151Z,-21.088,-33.0,12.0,119.0
9700016,2025-08-26T03:17:56.273151Z,-21.083,-32.96,14.0,139.0
9700016,2025-08-26T04:17:56.273151Z,-21.121,-32.97,14.3,17.0
9700016,2025-08-26T05:17:56.273151Z,-21.104,-32.823,13.6,87.0
9700016,2025-08-26T06:17:56.273151Z,-21.04,-32.766,12.9,346.0
9700016,2025-08-26T07:17:56.273151Z,-20.993,-32.72,8.3,115.0
9700016,2025-08-26T08:17:56.273151Z,-21.014,-32.579,11.1,46.0
9700016,2025-08-26T09:17:56.273151Z,-21.015,-32.512,13.1,282.0
9700016,2025-08-26T10:17:56.273151Z,-20.981,-32.459,11.8,224.0
9700016,2025-08-26T11:17:56.273151Z,-21.005,-32.293,15.0,68.0
9700016,2025-08-26T12:17:56.273151Z,-20.952,-32.228,11.1,176.0
9700016,2025-08-26T13:17:56.273151Z,-20.968,-32.07,14.9,198.0
9700016,2025-08-26T14:17:56.273151Z,-20.996,-31.988,11.3,345.0
9700016,2025-08-26T15:17:56.273151Z,-21.009,-31.963,14.2,267.0
9700016,2025-08-26T16:17:56.273151Z,-21.009,-31.963,14.6,41.0
9700016,2025-08-26T17:17:56.273151Z,-21.024,-31.899,17.2,116.0
9700016,2025-08-26T18:17:56.273151Z,-21.015,-31.844,10.8,43.0
9700016,2025-08-26T19:17:56.273151Z,-20.971,-31.784,12.9,345.0
9700016,2025-08-26T20:17:56.273151Z,-20.962,-31.659,10.7,176.0
9700016,2025-08-26T21:17:56.273151Z,-20.892,-31.719,11.6,316.0
9700016,2025-08-26T22:17:56.273151Z,-20.876,-31.746,9.0,307.0
9700016,2025-08-26T23:17:56.273151Z,-20.814,-31.717,9.7,265.0
9700016,2025-08-27T00:17:56.273151Z,-20.825,-31.756,14.4,43.0
9700016,2025-08-27T01:17:56.273151Z,-20.889,-31.828,12.3,98.0
9700016,2025-08-27T02:17:56.273151Z,-20.884,-31.779,11.4,2.0
9700016,2025-08-27T03:17:56.273151Z,-20.891,-31.73,10.3,282.0
9700016,2025-08-27T04:17:56.273151Z,-20.927,-31.689,14.0,163.0
9700016,2025-08-27T05:17:56.273151Z,-20.917,-31.576,14.6,132.0
9700016,2025-08-27T06:17:56.273151Z,-20.829,-31.523,9.1,234.0
9700016,2025-08-27T07:17:56.273151Z,-20.792,-31.401,9.4,283.0
9700016,2025-08-27T08:17:56.273151Z,-20.796,-31.358,11.6,234.0
9700016,2025-08-27T09:17:56.273151Z,-20.715,-31.284,10.9,70.0
9700016,2025-08-27T10:17:56.273151Z,-20.701,-31.278,12.3,41.0
9700016,2025-08-27T11:17:56.273151Z,-20.687,-31.235,9.1,61.0
9700016,2025-08-27T12:17:56.273151Z,-20.634,-31.125,10.7,197.0
9700016,2025-08-27T13:17:56.273151Z,-20.658,-31.09,12.6,158.0
9700016,2025-08-27T14:17:56.273151Z,-20.603,-31.029,9.7,253.0
9700016,2025-08-27T15:17:56.273151Z,-20.593,-30.957,11.7,89.0
9700016,2025-08-27T16:17:56.273151Z,-20.591,-30.861,11.8,337.0
9700016,2025-08-27T17:17:56.273151Z,-20.523,-30.911,11.8,210.0
9700016,2025-08-27T18:17:56.273151Z,-20.489,-30.827,10.8,326.0
9700016,2025-08-27T19:17:56.273151Z,-20.463,-30.84,12.8,219.0
9700016,2025-08-27T20:17:56.273151Z,-20.421,-30.856,10.6,245.0
9700016,2025-08-27T21:17:56.273151Z,-20.41,-30.737,14.1,218.0
9700016,2025-08-27T22:17:56.273151Z,-20.404,-30.643,9.1,226.0
9700016,2025-08-27T23:17:56.273151Z,-20.403,-30.602,14.0,302.0
9700016,2025-08-28T00:17:56.273151Z,-20.353,-30.442,13.5,49.0
9700016,2025-08-28T01:17:56.273151Z,-20.299,-30.447,15.8,87.0
9700016,2025-08-28T02:17:56.273151Z,-20.214,-30.433,13.7,311.0
9700016,2025-08-28T03:17:56.273151Z,-20.2,-30.437,8.4,38.0
9700016,2025-08-28T04:17:56.273151Z,-20.217,-30.424,9.9,220.0
9700016,2025-08-28T05:17:56.273151Z,-20.166,-30.31,10.0,200.0
9700016,2025-08-28T06:17:56.273151Z,-20.17,-30.298,10.3,339.0
9700016,2025-08-28T07:17:56.273151Z,-20.153,-30.29,12.6,40.0
9700016,2025-08-28T08:17:56.273151Z,-20.126,-30.294,10.3,217.0
9700016,2025-08-28T09:17:56.273151Z,-20.078,-30.219,11.6,176.0
9700016,2025-08-28T10:17:56.273151Z,-20.034,-30.08,11.9,177.0
9700016,2025-08-28T11:17:56.273151Z,-20.035,-30.002,10.9,42.0
9700016,2025-08-28T12:17:56.273151Z,-20.042,-29.947,8.2,181.0
9700016,2025-08-28T13:17:56.273151Z,-20.02,-29.919,9.4,123.0
9700016,2025-08-28T14:17:56.273151Z,-20.04,-29.861,13.8,230.0
9700016,2025-08-28T15:17:56.273151Z,-19.983,-29.868,10.0,149.0
9700016,2025-08-28T16:17:56.273151Z,-19.864,-29.792,13.7,160.0
9700016,2025-08-28T17:17:56.273151Z,-19.842,-29.69,7.3,18.0
9700016,2025-08-28T18:17:56.273151Z,-19.809,-29.589,9.1,123.0
9700016,2025-08-28T19:17:56.273151Z,-19.819,-29.513,13.3,174.0
9700016,2025-08-28T20:17:56.273151Z,-19.742,-29.448,12.3,321.0
9700016,2025-08-28T21:17:56.273151Z,-19.694,-29.379,16.7,289.0
9700016,2025-08-28T22:17:56.273151Z,-19.721,-29.366,13.4,237.0
9700016,2025-08-28T23:17:56.273151Z,-19.662,-29.336,14.7,214.0
9700016,2025-08-29T00:17:56.273151Z,-19.607,-29.217,10.6,103.0
9700016,2025-08-29T01:17:56.273151Z,-19.579,-29.141,15.2,165.0
9700016,2025-08-29T02:17:56.273151Z,-19.543,-29.058,8.8,317.0
9700016,2025-08-29T03:17:56.273151Z,-19.556,-29.009,14.8,225.0
9700016,2025-08-29T04:17:56.273151Z,-19.612,-29.011,13.5,346.0
9700016,2025-08-29T05:17:56.273151Z,-19.568,-29.022,13.0,24.0
9700016,2025-08-29T06:17:56.273151Z,-19.524,-29.004,13.9,220.0
9700016,2025-08-29T07:17:56.273151Z,-19.573,-28.952,7.5,160.0
9700016,2025-08-29T08:17:56.273151Z,-19.576,-28.905,12.9,247.0
9700016,2025-08-29T09:17:56.273151Z,-19.548,-28.822,9.3,337.0
9700016,2025-08-29T10:17:56.273151Z,-19.627,-28.695,15.4,159.0
9700016,2025-08-29T11:17:56.273151Z,-19.54,-28.735,13.9,3.0
9700016,2025-08-29T12:17:56.273151Z,-19.513,-28.744,13.0,278.0
9700016,2025-08-29T13:17:56.273151Z,-19.513,-28.697,8.7,279.0
9700016,2025-08-29T14:17:56.273151Z,-19.465,-28.598,13.9,249.0
9700016,2025-08-29T15:17:56.273151Z,-19.415,-28.58,12.8,217.0
9700016,2025-08-29T16:17:56.273151Z,-19.437,-28.599,8.4,304.0
9700016,2025-08-29T17:17:56.273151Z,-19.448,-28.576,15.8,60.0
9700016,2025-08-29T18:17:56.273151Z,-19.474,-28.517,11.5,306.0
9700016,2025-08-29T19:17:56.273151Z,-19.471,-28.414,8.5,207.0
9700016,2025-08-29T20:17:56.273151Z,-19.437,-28.395,15.9,97.0
9700016,2025-08-29T21:17:56.273151Z,-19.42,-28.305,7.8,233.0
9700016,2025-08-29T22:17:56.273151Z,-19.411,-28.204,10.4,288.0
9700016,2025-08-29T23:17:56.273151Z,-19.402,-28.133,11.4,145.0
9700016,2025-08-30T00:17:56.273151Z,-19.33,-28.098,13.0,303.0
9700016,2025-08-30T01:17:56.273151Z,-19.298,-28.169,10.3,307.0
9700016,2025-08-30T02:17:56.273151Z,-19.25,-28.124,14.7,155.0
9700016,2025-08-30T03:17:56.273151Z,-19.212,-28.135,13.3,89.0
9700016,2025-08-30T04:17:56.273151Z,-19.235,-28.101,12.9,137.0
9700016,2025-08-30T05:17:56.273151Z,-19.172,-28.015,13.0,16.0
9700016,2025-08-30T06:17:56.273151Z,-19.129,-27.963,11.1,255.0
9700016,2025-08-30T07:17:56.273151Z,-19.132,-27.916,9.1,252.0
9700016,2025-08-30T08:17:56.273151Z,-19.075,-27.913,11.6,353.0
9700016,2025-08-30T09:17:56.273151Z,-19.022,-27.792,10.8,265.0
9700016,2025-08-30T10:17:56.273151Z,-18.968,-27.74,12.1,266.0
9700016,2025-08-30T11:17:56.273151Z,-18.959,-27.721,11.1,190.0
9700016,2025-08-30T12:17:56.273151Z,-18.912,-27.59,13.0,228.0
9700016,2025-08-30T13:17:56.273151Z,-18.866,-27.588,15.5,338.0
9700016,2025-08-30T14:17:56.273151Z,-18.853,-27.587,13.6,234.0
9700016,2025-08-30T15:17:56.273151Z,-18.836,-27.62,10.9,243.0
9700016,2025-08-30T16:17:56.273151Z,-18.803,-27.584,5.4,291.0
9700016,2025-08-30T17:17:56.273151Z,-18.827,-27.586,14.5,214.0
9700016,2025-08-30T18:17:56.273151Z,-18.798,-27.561,10.2,130.0
9700016,2025-08-30T19:17:56.273151Z,-18.768,-27.49,7.7,124.0
9700016,2025-08-30T20:17:56.273151Z,-18.784,-27.42,9.0,343.0
9700016,2025-08-30T21:17:56.273151Z,-18.802,-27.397,11.5,68.0
9700016,2025-08-30T22:17:56.273151Z,-18.773,-27.324,18.8,161.0
9700016,2025-08-30T23:17:56.273151Z,-18.717,-27.363,7.1,64.0
9700016,2025-08-31T00:17:56.273151Z,-18.644,-27.189,10.3,174.0
9700016,2025-08-31T01:17:56.273151Z,-18.607,-27.149,11.6,161.0
9700016,2025-08-31T02:17:56.273151Z,-18.506,-27.034,16.7,178.0
9700016,2025-08-31T03:17:56.273151Z,-18.454,-27.031,16.2,30.0
9700016,2025-08-31T04:17:56.273151Z,-18.416,-27.018,10.8,238.0
9700016,2025-08-31T05:17:56.273151Z,-18.373,-26.948,15.6,125.0
9700016,2025-08-31T06:17:56.273151Z,-18.378,-26.874,13.2,319.0
9700016,2025-08-31T07:17:56.273151Z,-18.33,-26.8,10.6,4.0
9700016,2025-08-31T08:17:56.273151Z,-18.32,-26.786,11.8,66.0
9700016,2025-08-31T09:17:56.273151Z,-18.286,-26.666,12.1,169.0
9700016,2025-08-31T10:17:56.273151Z,-18.262,-26.667,17.0,269.0
9700016,2025-08-31T11:17:56.273151Z,-18.241,-26.656,16.0,320.0
9700016,2025-08-31T12:17:56.273151Z,-18.145,-26.604,10.1,358.0
9700016,2025-08-31T13:17:56.273151Z,-18.091,-26.595,11.0,31.0
9700016,2025-08-31T14:17:56.273151Z,-18.04,-26.576,10.9,268.0
9700016,2025-08-31T15:17:56.273151Z,-18.081,-26.488,14.2,190.0
9700016,2025-08-31T16:17:56.273151Z,-18.056,-26.473,15.7,30.0
9700017,2025-08-23T09:17:56.277029Z,6.665,6.115,10.7,287.0
9700017,2025-08-23T10:17:56.277029Z,6.649,6.158,13.1,235.0
9700017,2025-08-23T11:17:56.277029Z,6.669,6.219,7.6,269.0
9700017,2025-08-23T12:17:56.277029Z,6.734,6.185,12.3,27.0
9700017,2025-08-23T13:17:56.277029Z,6.738,6.264,9.5,269.0
9700017,2025-08-23T14:17:56.277029Z,6.807,6.374,15.0,330.0
9700017,2025-08-23T15:17:56.277029Z,6.825,6.361,11.9,68.0
9700017,2025-08-23T16:17:56.277029Z,6.813,6.436,11.4,26.0
9700017,2025-08-23T17:17:56.277029Z,6.835,6.359,7.5,315.0
9700017,2025-08-23T18:17:56.277029Z,6.844,6.421,12.0,210.0
9700017,2025-08-23T19:17:56.277029Z,6.807,6.537,15.2,91.0
9700017,2025-08-23T20:17:56.277029Z,6.84,6.569,7.8,198.0
9700017,2025-08-23T21:17:56.277029Z,6.867,6.632,13.2,155.0
9700017,2025-08-23T22:17:56.277029Z,6.932,6.682,13.4,285.0
9700017,2025-08-23T23:17:56.277029Z,6.983,6.738,11.8,219.0
9700017,2025-08-24T00:17:56.277029Z,6.952,6.774,10.5,60.0
9700017,2025-08-24T01:17:56.277029Z,6.981,6.823,10.2,180.0
9700017,2025-08-24T02:17:56.277029Z,7.011,6.864,14.8,280.0
9700017,2025-08-24T03:17:56.277029Z,7.031,6.797,11.5,18.0
9700017,2025-08-24T04:17:56.277029Z,7.043,6.862,11.4,142.0
9700017,2025-08-24T05:17:56.277029Z,7.105,6.951,8.8,83.0
9700017,2025-08-24T06:17:56.277029Z,7.138,7.06,7.8,321.0
9700017,2025-08-24T07:17:56.277029Z,7.23,7.096,18.3,161.0
9700017,2025-08-24T08:17:56.277029Z,7.23,7.111,8.8,78.0
9700017,2025-08-24T09:17:56.277029Z,7.243,7.168,10.2,12.0
9700017,2025-08-24T10:17:56.277029Z,7.307,7.267,11.4,277.0
9700017,2025-08-24T11:17:56.277029Z,7.278,7.33,11.8,142.0
9700017,2025-08-24T12:17:56.277029Z,7.299,7.374,8.7,78.0
9700017,2025-08-24T13:17:56.277029Z,7.347,7.405,7.6,28.0
9700017,2025-08-24T14:17:56.277029Z,7.427,7.446,13.9,251.0
9700017,2025-08-24T15:17:56.277029Z,7.438,7.483,12.6,317.0
9700017,2025-08-24T16:17:56.277029Z,7.431,7.486,11.8,125.0
9700017,2025-08-24T17:17:56.277029Z,7.426,7.529,13.0,175.0
9700017,2025-08-24T18:17:56.277029Z,7.432,7.58,7.3,27.0
9700017,2025-08-24T19:17:56.277029Z,7.424,7.615,13.2,293.0
9700017,2025-08-24T20:17:56.277029Z,7.401,7.705,11.9,169.0
9700017,2025-08-24T21:17:56.277029Z,7.464,7.835,8.4,99.0
9700017,2025-08-24T22:17:56.277029Z,7.437,7.951,15.6,219.0
9700017,2025-08-24T23:17:56.277029Z,7.444,8.028,10.6,1.0
9700017,2025-08-25T00:17:56.277029Z,7.462,7.978,10.0,40.0
9700017,2025-08-25T01:17:56.277029Z,7.479,8.036,12.0,281.0
9700017,2025-08-25T02:17:56.277029Z,7.5,8.066,6.3,117.0
9700017,2025-08-25T03:17:56.277029Z,7.569,8.057,11.0,219.0
9700017,2025-08-25T04:17:56.277029Z,7.565,8.127,22.8,202.0
9700017,2025-08-25T05:17:56.277029Z,7.587,8.221,13.9,20.0
9700017,2025-08-25T06:17:56.277029Z,7.555,8.3,13.9,9.0
9700017,2025-08-25T07:17:56.277029Z,7.625,8.423,13.9,196.0
9700017,2025-08-25T08:17:56.277029Z,7.582,8.464,7.4,131.0
9700017,2025-08-25T09:17:56.277029Z,7.621,8.573,7.1,190.0
9700017,2025-08-25T10:17:56.277029Z,7.641,8.608,8.6,160.0
9700017,2025-08-25T11:17:56.277029Z,7.62,8.561,8.6,281.0
9700017,2025-08-25T12:17:56.277029Z,7.632,8.572,13.3,127.0
9700017,2025-08-25T13:17:56.277029Z,7.583,8.648,15.0,193.0
9700017,2025-08-25T14:17:56.277029Z,7.596,8.793,10.2,279.0
9700017,2025-08-25T15:17:56.277029Z,7.626,8.845,11.3,2.0
9700017,2025-08-25T16:17:56.277029Z,7.693,8.935,11.8,224.0
9700017,2025-08-25T17:17:56.277029Z,7.691,9.033,8.0,255.0
9700017,2025-08-25T18:17:56.277029Z,7.71,9.014,12.5,349.0
9700017,2025-08-25T19:17:56.277029Z,7.718,8.988,11.4,39.0
9700017,2025-08-25T20:17:56.277029Z,7.72,8.997,10.7,121.0
9700017,2025-08-25T21:17:56.277029Z,7.741,9.091,12.9,264.0
9700017,2025-08-25T22:17:56.277029Z,7.746,9.158,12.9,211.0
9700017,2025-08-25T23:17:56.277029Z,7.744,9.247,9.9,265.0
9700017,2025-08-26T00:17:56.277029Z,7.753,9.32,9.3,312.0
9700017,2025-08-26T01:17:56.277029Z,7.754,9.372,9.7,5.0
9700017,2025-08-26T02:17:56.277029Z,7.763,9.455,12.2,311.0
9700017,2025-08-26T03:17:56.277029Z,7.787,9.444,11.5,315.0
9700017,2025-08-26T04:17:56.277029Z,7.779,9.57,11.2,294.0
9700017,2025-08-26T05:17:56.277029Z,7.805,9.575,14.4,247.0
9700017,2025-08-26T06:17:56.277029Z,7.829,9.654,10.8,162.0
9700017,2025-08-26T07:17:56.277029Z,7.839,9.679,6.9,32.0
9700017,2025-08-26T08:17:56.277029Z,7.822,9.677,15.3,283.0
9700017,2025-08-26T09:17:56.277029Z,7.871,9.752,14.7,228.0
9700017,2025-08-26T10:17:56.277029Z,7.936,9.74,11.8,156.0
9700017,2025-08-26T11:17:56.277029Z,7.994,9.811,15.0,180.0
9700017,2025-08-26T12:17:56.277029Z,7.998,9.831,7.5,14.0
9700017,2025-08-26T13:17:56.277029Z,8.005,9.919,12.1,265.0
9700017,2025-08-26T14:17:56.277029Z,7.975,9.973,13.2,269.0
9700017,2025-08-26T15:17:56.277029Z,7.993,9.972,9.2,197.0
9700017,2025-08-26T16:17:56.277029Z,8.016,9.987,7.0,185.0
9700017,2025-08-26T17:17:56.277029Z,8.026,9.99,11.2,349.0
9700017,2025-08-26T18:17:56.277029Z,8.047,10.028,12.4,138.0
9700017,2025-08-26T19:17:56.277029Z,8.092,10.157,12.0,343.0
9700017,2025-08-26T20:17:56.277029Z,8.069,10.239,9.7,269.0
9700017,2025-08-26T21:17:56.277029Z,8.172,10.279,7.8,16.0
9700017,2025-08-26T22:17:56.277029Z,8.255,10.263,16.7,131.0
9700017,2025-08-26T23:17:56.277029Z,8.231,10.328,14.5,137.0
9700017,2025-08-27T00:17:56.277029Z,8.265,10.434,15.1,104.0
9700017,2025-08-27T01:17:56.277029Z,8.259,10.536,13.1,204.0
9700017,2025-08-27T02:17:56.277029Z,8.259,10.618,9.3,146.0
9700017,2025-08-27T03:17:56.277029Z,8.283,10.674,14.0,115.0
9700017,2025-08-27T04:17:56.277029Z,8.323,10.725,10.0,263.0
9700017,2025-08-27T05:17:56.277029Z,8.4,10.772,11.1,81.0
9700017,2025-08-27T06:17:56.277029Z,8.452,10.872,14.0,273.0
9700017,2025-08-27T07:17:56.277029Z,8.495,10.881,12.5,46.0
9700017,2025-08-27T08:17:56.277029Z,8.523,10.84,16.7,41.0
9700017,2025-08-27T09:17:56.277029Z,8.508,10.919,8.3,317.0
9700017,2025-08-27T10:17:56.277029Z,8.462,10.955,10.8,127.0
9700017,2025-08-27T11:17:56.277029Z,8.532,11.089,14.9,92.0
9700017,2025-08-27T12:17:56.277029Z,8.564,11.158,9.0,211.0
9700017,2025-08-27T13:17:56.277029Z,8.605,11.245,6.3,280.0
9700017,2025-08-27T14:17:56.277029Z,8.655,11.295,10.7,351.0
9700017,2025-08-27T15:17:56.277029Z,8.632,11.352,11.4,337.0
9700017,2025-08-27T16:17:56.277029Z,8.698,11.339,11.1,165.0
9700017,2025-08-27T17:17:56.277029Z,8.708,11.393,11.6,153.0
9700017,2025-08-27T18:17:56.277029Z,8.667,11.433,12.1,345.0
9700017,2025-08-27T19:17:56.277029Z,8.697,11.522,13.1,312.0
9700017,2025-08-27T20:17:56.277029Z,8.704,11.597,13.2,49.0
9700017,2025-08-27T21:17:56.277029Z,8.758,11.661,9.0,253.0
9700017,2025-08-27T22:17:56.277029Z,8.763,11.695,11.4,214.0
9700017,2025-08-27T23:17:56.277029Z,8.815,11.737,11.5,130.0
9700017,2025-08-28T00:17:56.277029Z,8.814,11.74,12.8,184.0
9700017,2025-08-28T01:17:56.277029Z,8.807,11.797,11.8,269.0
9700017,2025-08-28T02:17:56.277029Z,8.86,11.898,11.4,142.0
9700017,2025-08-28T03:17:56.277029Z,8.87,11.868,17.4,307.0
9700017,2025-08-28T04:17:56.277029Z,8.919,11.904,14.8,30.0
9700017,2025-08-28T05:17:56.277029Z,8.931,11.991,10.4,350.0
9700017,2025-08-28T06:17:56.277029Z,8.96,12.051,10.2,59.0
9700017,2025-08-28T07:17:56.277029Z,9.038,12.11,13.4,346.0
9700017,2025-08-28T08:17:56.277029Z,9.024,12.153,11.6,173.0
9700017,2025-08-28T09:17:56.277029Z,9.068,12.157,13.7,59.0
9700017,2025-08-28T10:17:56.277029Z,9.149,12.193,16.8,4.0
9700017,2025-08-28T11:17:56.277029Z,9.167,12.321,9.7,226.0
9700017,2025-08-28T12:17:56.277029Z,9.203,12.391,12.1,48.0
